id,x,y,final_sf,dist_closest_gw,packets_sent,packets_success
0,200.0,0.0,12,200.0,1333,19
1,-255.43207215034215,233.99670193612218,12,346.41016151377545,1333,20
2,39.097972689861166,-445.5012329180951,12,447.21359549995793,1333,13
3,321.95558282749437,419.93404563836975,12,529.1502622129182,1332,18
4,-590.8280911892572,-104.50917022758698,12,600.0,1325,9
5,559.683945553685,-356.02511300392786,12,663.3249580710799,1339,14
6,-187.2033265307009,696.3870436300779,12,721.1102550927981,1334,23
7,-357.0170461729778,-687.4145974169604,12,774.5966692414833,1335,19
8,774.584184227289,282.87690175223804,12,824.6211251235322,1336,14
9,-805.8257736231187,332.6331651605147,12,871.7797887081347,1331,12
10,388.4612710621858,-830.1191727003726,12,916.515138991168,1338,14
11,287.0629983047145,915.2020733173125,12,959.1663046625439,1335,18
12,-865.2112097532299,-501.4075812324265,12,1000.0,1332,10
13,1014.9912374673842,-223.1429762829833,12,1039.2304845413264,1332,16
14,-619.4333522701363,881.0802018518979,12,1077.0329614269008,1332,17
15,-143.10344778110766,-1104.319429890265,12,1113.5528725660045,1330,13
16,878.5148114019223,740.4132131097098,12,1148.9125293076056,1332,18
17,-1182.2055540952483,48.887911249583176,12,1183.2159566199234,1331,13
18,862.3282003396092,-858.1317351660235,12,1216.5525060596437,1334,9
19,-57.69309748813934,1247.6664243708028,12,1248.9995996796797,1330,15
20,-820.5080510523798,-983.2428683485202,12,1280.6248474865697,1330,21
21,1299.7753494627586,174.88293492780585,12,1311.4877048603998,1333,12
22,-1101.2970248118895,766.2537850741621,12,1341.640786499874,1335,23
23,300.9376917552557,-1337.6982117357481,12,1371.1309200802089,1335,21
24,696.0532249514133,1214.7056878251362,12,1400.0,1334,17
25,-1360.717456547977,-434.10598181274077,12,1428.2856857085696,1328,13
26,1321.7638418017814,-610.6884201500753,12,1456.0219778561036,1332,20
27,-572.621122754233,1368.248899058823,12,1483.2396974191327,1333,12
28,-511.0517348549375,-1420.8540123115247,12,1509.9668870541498,1337,13
29,1359.8538166335868,714.7010545585251,12,1536.2291495737218,1334,22
30,-1510.4554339680285,398.15120494160766,12,1562.0499351813307,1338,16
31,858.5532932003232,-1335.247633487841,12,1587.4507866387544,1327,20
32,273.1108718292984,1589.154005025517,12,1612.45154965971,1333,16
33,-1294.305919304855,-1002.3832536771623,12,1637.07055437449,1334,17
34,1655.6524690100039,-137.16742273979466,12,1661.3247725836147,1328,11
35,-1144.4048562163846,1237.0681165838666,12,1685.2299546352715,1327,20
36,8.336003671034351,-1708.7804162743662,12,1708.8007490635061,1333,12
37,1163.739245983057,1282.8526678300925,12,1732.0508075688772,1333,13
38,-1747.5037975023602,-161.95825917448565,12,1754.9928774784244,1328,23
39,1415.9950366346882,-1074.6897488233187,12,1777.6388834631177,1334,23
40,-322.1704496156168,1770.933708921503,12,1799.9999999999998,1327,20
41,-970.4535775771991,-1542.1478054219106,12,1822.0867158288597,1330,22
42,1778.3342577310796,487.3676925895381,12,1843.9088914585775,1337,16
