id,x,y,final_sf,dist_closest_gw,packets_sent,packets_success
0,282.842712474619,0.0,12,282.842712474619,1332,138
1,-361.2355007000768,330.92130942863866,12,489.89794855663564,1338,154
2,55.29288323929455,-630.0338856467054,12,632.4555320336759,1332,129
3,455.31395171637695,593.8764226439848,12,748.3314773547884,1335,149
4,-835.5570995908553,-147.798285928212,12,848.528137423857,1330,145
5,791.5126264445064,-503.49554335556866,12,938.083151964686,1327,145
6,-264.74548330107626,984.8400017625603,12,1019.8039027185571,1328,129
7,-504.8983486962067,-972.1510466403064,12,1095.445115010332,1329,145
8,1095.4274585339322,400.0483509400966,12,1166.1903789690602,1334,145
9,-1139.609737967606,470.41433346508956,12,1232.8828005937953,1337,148
10,549.3671979928342,-1173.9657924188004,12,1296.148139681572,1335,155
11,405.968385458012,1294.291184397319,12,1356.4659966250535,1338,142
12,-1223.5934271502506,-709.0974016555869,12,1414.213562373095,1329,143
13,1435.4143737162256,-315.57182340769293,12,1469.6938456699068,1329,120
14,-876.0110477666577,1246.0355709973783,12,1523.1546211727816,1333,124
15,-202.37883667439243,-1561.7435149429368,12,1574.801574802362,1334,123
16,1242.4075610302405,1047.1024077399923,12,1624.807680927192,1328,113
17,-1671.8911281142998,69.13794712525274,12,1673.3200530681513,1333,105
18,1219.516236137059,-1213.5815381745476,12,1720.4650534085254,1334,113
19,-81.59036092303978,1764.4667786627344,12,1766.352173265569,1332,91
20,-1160.3736138345912,-1390.5153995251007,12,1811.0770276274832,1337,97
21,1838.1599272484625,247.32181840251448,12,1854.7236990991405,1332,90
22,-1557.469188690113,1083.6464950715986,12,1897.3665961010274,1338,81
23,425.59016510953654,-1891.790953398931,12,1939.0719429665312,1331,82
24,984.3679108598195,1717.8532580140468,12,1979.8989873223334,1330,82
25,-1924.345081607972,-613.9185669868662,12,2019.9009876724156,1337,80
26,1869.2563513304453,-863.6438461604355,12,2059.1260281974,1332,53
27,-809.8085579003452,1934.9961497510437,12,2097.617696340303,1335,76
28,-722.7362945061516,-2009.3910143631867,12,2135.415650406262,1328,62
29,1923.123710328034,1010.7399243990194,12,2172.556098240043,1331,74
30,-2136.106560077725,563.0708339036113,12,2209.072203437452,1331,50
31,1214.1777112639816,-1888.3253124050846,12,2244.994432064365,1334,42
32,386.23709897253383,2247.4031466066076,12,2280.3508501982756,1334,43
33,-1830.4249849407029,-1417.5839920459136,12,2315.1673805580454,1329,54
34,2341.4461762504484,-193.9840295543813,12,2349.4680248941463,1337,30
35,-1618.432868506843,1749.4785080522454,12,2383.275057562597,1335,39
36,11.78888944756869,-2416.580439812752,12,2416.6091947189148,1330,26
37,1645.7758247350782,1814.227641371824,12,2449.489742783178,1337,26
38,-2471.3435707263247,-229.04356666289436,12,2481.9347291981717,1337,28
39,2002.5193850617638,-1519.8408181292725,12,2513.9610179953074,1330,23
40,-455.61781924224306,2504.478469220476,12,2545.5844122715707,1334,19
41,-1372.4286110631656,-2180.926341611571,12,2576.8197453450252,1339,22
42,2514.944425715984,689.2420007226061,12,2607.68096208106,1341,24
43,-2347.153667959255,1204.5205099895202,12,2638.1811916545835,1334,17
44,927.557363714662,-2501.9267249499344,12,2668.3328128252665,1335,22
45,1017.3167005873781,2499.013151367157,12,2698.147512646408,1328,20
46,-2464.844554155424,-1168.1358327910118,12,2727.636339397171,1335,12
47,2634.4425646860336,-812.2267992195721,12,2756.809750418044,1334,7
48,-1408.5008967958397,2403.35707370447,12,2785.677655436824,1334,15
49,-590.8583683678302,-2751.52437541987,12,2814.2494558940575,1332,14
50,2317.3675393025796,1646.1493516041328,12,2842.534080710379,1334,7
51,-2848.503555608564,355.0035122155417,12,2870.540018881465,1331,8
52,1878.5736388484327,-2207.0253925643356,12,2898.275349237888,1330,8
53,106.62367887691836,2923.8042668931776,12,2925.7477676655585,1334,4
54,-2072.726262518298,-2103.2845363067086,12,2952.96461204668,1339,8
55,2976.0452189828,152.16719281637484,12,2979.932885150268,1332,6
56,-2317.833963453531,1915.1098448551963,12,3006.6592756745813,1335,3
57,419.12103236676603,-3004.053521531834,12,3033.1501776206196,1333,5
58,1735.0556488812797,2519.8376724077216,12,3059.411708155671,1338,3
59,-3006.876870083137,-691.8753414879277,12,3085.4497241083022,1339,3
60,2706.9976010161886,-1533.6766243548866,12,3111.269837220809,1330,5
61,-967.9740710723754,2983.793926820613,12,3136.8774282716245,1336,11
62,-1312.3107017538819,-2877.1236716662415,12,3162.2776601683795,1333,2
63,2934.322776766964,1244.8894897727318,12,3187.4754901018455,1332,2
64,-3028.1548269993273,1072.510300053418,12,3212.475680841802,1331,3
65,1520.0448541895755,-2858.227359964877,12,3237.2828112477287,1329,1
66,816.0298757645049,3158.179102245433,12,3261.9012860600187,1335,3
67,-2755.521800196594,-1790.8376834993517,12,3286.335345030997,1330,0
68,3265.4525435640976,-544.8116057232684,12,3310.58907144937,1326,0
69,-2054.6634357079306,2626.4725709523177,12,3334.6664001066124,1328,3
70,-260.96931385273626,-3348.4167926390573,12,3358.571124749333,1331,3
71,2471.598459626669,2308.9393786695828,12,3382.3069050575527,1329,2
72,-3405.7151698564603,-33.22923125171679,12,3405.87727318528,1338,1
73,2551.128446642017,-2291.668311238319,12,3429.2856398964495,1332,3
74,-335.38150563394566,3436.2071016862046,12,3452.5353003264136,1336,0
75,-2087.6965532410836,-2778.7628725001528,12,3475.6294393965536,1336,2
76,3438.9807523354984,642.970749774803,12,3498.571136907181,1334,2
77,-2989.4673868372374,1860.9365231077975,12,3521.3633723318017,1335,1
78,953.387649734766,-3413.3637352812575,12,3544.00902933387,1330,0
79,1612.871640204301,3180.981778040341,12,3566.510900025402,1335,1
80,-3358.9317968200744,-1263.952999249208,12,3588.8716889852726,1330,1
81,3351.1826120367878,-1345.2044828881192,12,3611.0940170535578,1334,0
82,-1571.9411527079772,3275.5153811916553,12,3633.1804249169895,1342,0
83,-1059.8438506317445,-3498.1039167351905,12,3655.1333764994138,1332,3
84,3163.204005009617,1874.6040709150068,12,3676.955262170047,1335,0
85,-3619.956644188329,758.8899091414877,12,3698.648401781386,1335,0
86,2169.195755194818,-3022.3483875365496,12,3720.2150475476546,1337,0
87,444.6175337800496,3715.1467331258054,12,3741.657386773941,1338,1
88,-2853.5603026257445,-2452.9968608374675,12,3762.9775444453558,1330,0
89,3782.2916056676977,-119.45798297171075,12,3784.1775856849004,1331,0
90,-2723.3392780971626,2657.7101377639415,12,3805.2595180880903,1332,0
91,214.02095146626476,-3820.234944651111,12,3826.2252939417986,1334,1
92,2435.922165437336,2977.630467994825,12,3847.076812334269,1338,0
93,-3828.059611976054,-553.1361560752862,12,3867.815921162743,1339,2
94,3213.377341042834,-2189.567551840428,12,3888.444419044716,1329,0
95,-895.1115958986351,3805.098583596462,12,3908.9640571384134,1332,0
96,-1920.2551475960652,-3428.20946969855,12,3929.3765408777,1336,0
97,3750.9437931210127,1237.1017180680606,12,3949.6835316262996,1333,0
98,-3619.9014298466755,1629.8201244904292,12,3969.886648255842,1337,0
99,1576.2156641733673,-3665.4527933141508,12,3989.9874686520006,1333,0
