id,x,y,final_sf,dist_closest_gw,packets_sent,packets_success
0,126.49110640673517,0.0,12,126.49110640673517,1330,0
1,-161.54942709030894,147.99250861713563,12,219.08902300206645,1338,0
2,24.727729119004277,-281.75971928687244,12,282.842712474619,1337,0
3,203.62258942837516,265.5896102532691,12,334.66401061363024,1338,0
4,-373.6724947535428,-66.09740285868652,12,379.4733192202055,1333,0
5,353.97520755586277,-225.17005226224882,12,419.52353926806063,1330,0
6,-118.39777947944837,440.43383818041946,12,456.0701700396552,1330,0
7,-225.7974058824221,-434.75916493705876,12,489.8979485566356,1338,0
8,489.8900523403409,178.9070613977496,12,521.536192416212,1331,0
9,-509.648968383258,210.3756854436389,12,551.3619500836089,1331,0
10,245.6844798641127,-525.013463021569,12,579.6550698475776,1338,0
11,181.5545813199904,578.8246141982241,12,606.6300355241241,1344,0
12,-547.2076159859794,-317.11799855407287,12,632.4555320336759,1324,0
13,641.9368231019535,-141.12800978463213,12,657.2670690061993,1330,0
14,-391.7640503694125,557.2440478265806,12,681.1754546370561,1330,0
15,-90.50656720225378,-698.432932566373,12,704.2726744663602,1328,0
16,555.6215524446674,468.27843262206505,12,726.6360849833981,1334,0
17,-747.692442688477,30.919429919370263,12,748.3314773547884,1329,0
18,545.3842407334299,-542.730163119409,12,769.4153624668538,1340,0
19,-36.48831866653189,789.09353222599,12,789.9367063252599,1333,0
20,-518.9348559662474,-621.8573914196809,12,809.9382692526635,1335,0
21,822.0501101687261,110.60567965337616,12,829.4576541331088,1327,0
22,-696.5213957545079,484.62144531189716,12,848.5281374238571,1332,0
23,190.32970794805658,-846.0346342038293,12,867.1793355471518,1339,0
24,440.22271271040194,768.2473320577787,12,885.4377448471462,1330,0
25,-860.593282928561,-274.55272968637814,12,903.3271832508971,1326,0
26,835.956853789621,-386.2332696728209,12,920.869154657707,1335,0
27,-362.1573968452493,865.3565854087393,12,938.083151964686,1342,0
28,-323.21749686441257,-898.6269802986684,12,954.9869109050658,1332,0
29,860.0470690870197,452.0166357058411,12,971.5966241192896,1333,0
30,-955.2958951034063,251.81293215119362,12,987.9271228182774,1332,0
31,542.9967798302749,-844.4847524342591,12,1003.9920318408906,1329,0
32,172.73048174698,1005.0692417318603,12,1019.8039027185572,1343,0
33,-818.590938808288,-633.9628340060367,12,1035.3743284435827,1333,0
34,1047.1265631505912,-86.75229532658496,12,1050.7140429250958,1334,0
35,-723.7851822002558,782.3905738359468,12,1065.8330075579381,1333,0
36,5.272151636798705,-1080.7276273035302,12,1080.7404868885035,1335,0
37,736.013323966683,811.3472665533016,12,1095.445115010332,1334,0
38,-1105.2184439802243,-102.43139697344729,12,1109.9549540409287,1334,0
39,895.5538942518361,-679.6934768631896,12,1124.2775458044157,1332,0
40,-203.75848311717348,1120.0368210723202,12,1138.4199576606165,1334,0
41,-613.7687337205716,-975.33991075268,12,1152.3888232710347,1329,0
42,1124.717339107022,308.2383933127413,12,1166.1903789690602,1335,0
43,-1049.6790310389729,538.6779481258562,12,1179.83049630021,1333,0
44,414.8162636592962,-1118.8956463422949,12,1193.314711214104,1330,0
45,454.9578594318356,1117.592656624587,12,1206.6482503198686,1334,0
46,-1102.311995412338,-522.4062258148061,12,1219.8360545581527,1334,0
47,1178.1585314913718,-363.2388672404073,12,1232.8828005937953,1338,0
48,-629.9007503209828,1074.8139582016338,12,1245.7929201917952,1337,0
49,-264.2398953490159,-1230.5191090372962,12,1258.570617804182,1332,0
50,1036.3582693463968,736.1803702608087,12,1271.2198865656565,1336,0
51,-1273.88951689812,158.76239711302563,12,1283.744522870497,1340,0
52,840.123671440847,-987.0117611684026,12,1296.148139681572,1340,0
53,47.68355879597958,1307.5650187354165,12,1308.43417870369,1337,0
54,-926.951364347998,-940.617439841185,12,1320.6059215375344,1331,0
55,1330.9278827517578,68.05123741654636,12,1332.6664999166146,1330,0
56,-1036.5668605679718,856.463159495059,12,1344.618905117729,1338,0
57,187.43662383439568,-1343.4535764385619,12,1356.4659966250535,1333,0
58,775.9404751287096,1126.9056655537024,12,1368.2105101189659,1333,0
59,-1344.7162162955397,-309.41605910457736,12,1379.8550648528271,1332,0
60,1210.6061301602103,-685.8810375119872,12,1391.402170474087,1334,0
61,-432.8911646750088,1334.3932102443844,12,1402.8542333400144,1340,0
62,-586.8831873444265,-1286.6888219039004,12,1414.213562373095,1336,0
63,1312.2690393553746,556.7315047213716,12,1425.4823744964372,1332,0
64,-1354.2320079129224,479.6411874976278,12,1436.6627996854377,1336,0
65,679.7847245633295,-1278.2381344062453,12,1447.7568856683088,1333,0
66,364.93965477602825,1412.3806315480092,12,1458.7666023048375,1334,0
67,-1232.3068117444354,-800.8869593945608,12,1469.693845669907,1330,0
68,1460.354772941783,-243.64715706560833,12,1480.5404418657397,1335,0
69,-918.8734226252404,1174.5942419376047,12,1491.3081505845798,1331,0
70,-116.70902516323918,-1497.45751306855,12,1501.998668441487,1334,0
71,1105.3324337618,1032.5890813262629,12,1512.6136320951227,1330,0
72,-1523.0821263602577,-14.860563983779834,12,1523.1546211727816,1331,0
73,1140.899325204999,-1024.8652251622054,12,1533.623161014465,1336,0
74,-149.98716899874626,1536.7185328275773,12,1544.0207252495027,1328,0
75,-933.6462818878144,-1242.7005352525844,12,1554.3487382180358,1332,0
76,1537.9589471071085,287.5452608080935,12,1564.6085772486356,1331,0
77,-1336.9304586973446,832.2361134962288,12,1574.8015748023622,1333,0
78,426.3679187431393,-1526.502668804298,12,1584.929020492716,1334,0
79,721.2981252956799,1422.57829817727,12,1594.992162990151,1337,0
80,-1502.1599658950397,-565.256965337194,12,1604.9922118191105,1334,0
81,1498.6944251059126,-601.5937334750574,12,1614.930339054908,1331,0
82,-702.9934548168828,1464.8550107381354,12,1624.807680927192,1334,0
83,-473.9765791095428,-1564.3996300356298,12,1634.625339336204,1333,0
84,1414.6278363802178,838.3484266927584,12,1644.384383287557,1332,0
85,-1618.8938264014246,339.3858848558011,12,1654.085850250827,1331,0
86,970.0938330239212,-1351.6352892437208,12,1663.7307474468337,1329,0
87,198.83900590410002,1661.4641283311141,12,1673.3200530681509,1337,1
88,-1276.1509629132072,-1097.0135458852337,12,1682.8547174370103,1333,0
89,1691.4922281999602,-53.42323407595152,12,1692.3356641044943,1339,0
90,-1217.9143503240919,1188.5641065061006,12,1701.7637908946117,1331,0
91,95.71307921755024,-1708.461005252006,12,1711.139970896595,1330,0
92,1089.3775099632744,1331.6368276621881,12,1720.4650534085254,1340,0
93,-1711.960302859985,-247.37000915945464,12,1729.7398648351723,1331,0
94,1437.0660343858603,-979.2043774485984,12,1738.9652095427327,1330,0
95,-400.306075175534,1701.6918188019708,12,1748.1418706729726,1340,0
96,-858.7642088337387,-1533.1418830708926,12,1757.2706109191035,1336,0
97,1677.4730602398986,553.2487073363926,12,1766.3521732655693,1339,0
98,-1618.8691337971702,728.8777178915537,12,1775.3872816937717,1341,0
99,704.9050744583259,-1639.2403228333856,12,1784.376641855637,1331,0
100,590.4608242581137,1693.326907308931,12,1793.3209417167914,1334,0
101,-1587.0506615489041,-853.973183230707,12,1802.22085217101,1336,0
102,1755.677634748104,-444.5177643753984,12,1811.0770276274832,1337,0
103,-999.1531548421185,1521.0828291612004,12,1819.8901065723721,1329,0
104,-292.1333744307382,-1805.1753631001366,12,1828.6607121059935,1336,0
105,1441.637167122968,1139.158583503484,12,1837.3894524569364,1336,0
106,-1841.1733405129658,134.46460569356788,12,1846.0769214742922,1327,0
107,1272.727879999653,-1349.1344423264825,12,1854.7236990991407,1339,0
108,-27.268660444458725,1863.130811338153,12,1863.3303518163384,1343,0
109,-1244.113632224679,-1398.6355029501851,12,1871.8974330876147,1331,0
110,1870.6189570539275,191.79342405431152,12,1880.4254837669055,1335,0
111,-1515.7029808335042,1127.2286697438235,12,1888.915032498815,1334,0
112,357.7939254366481,-1863.3259261118633,12,1897.3665961010272,1337,0
113,999.2441683305476,1622.8096290253493,12,1905.7806799314553,1333,0
114,-1841.0609031463653,-523.922466502334,12,1914.1577782408635,1338,0
115,1718.9028681153018,-861.0301562576016,12,1922.4983745116665,1329,0
116,-688.8106057617823,1803.7571758388342,12,1930.8029417835473,1337,0
117,-713.5558578913162,-1803.0080525801839,12,1939.0719429665314,1336,0
118,1751.4741659718882,851.0806342133977,12,1947.3058311420937,1326,0
119,-1874.237722490005,557.882567925795,12,1955.5050498528506,1335,0
120,1009.3572364771868,-1684.398399776946,12,1963.6700333813724,1331,0
121,395.15567254739454,1931.8001952721756,12,1971.8012070185978,1335,0
122,-1602.8434014973705,-1162.2792393725097,12,1979.8989873223331,1340,0
123,1975.0074196331245,-226.59587903160778,12,1987.9637823662683,1335,0
124,-1308.5113487970532,1507.2485030907535,12,1995.9959919799442,1334,0
125,-53.48972234091955,-2003.2820194879928,12,2003.9960079800558,1331,0
126,1398.176572098968,1446.7557752549596,12,2011.9642143934866,1328,0
127,-2016.163462139191,-122.82057618701693,12,2019.9009876724156,1329,0
128,1575.763648704575,-1276.310668850357,12,2027.8066969018523,1332,0
129,-300.94781704486485,2013.3132919185555,12,2035.6817039999155,1336,0
